#id  @ time(ms)          message
18  1009018   mac_num_tx: 2 seq: 28 src: 18 dest: 44
37  1009082   new_hop:
38  1009086   mac_num_tx: 1 seq: 28 src: 38 dest: 34
24  1009149   new_hop:
23  1009154   mac_num_tx: 1 seq: 28 src: 18 dest: 44
32  1009156   new_hop:
37  1009161   mac_num_tx: 1 seq: 28 src: 38 dest: 34
27  1009181   new_hop:
32  1009186   mac_num_tx: 1 seq: 28 src: 38 dest: 34
29  1009201   new_hop:
24  1009205   mac_num_tx: 1 seq: 28 src: 18 dest: 44
22  1009259   new_hop:
27  1009264   mac_num_tx: 1 seq: 28 src: 38 dest: 34
34  1009336   new_hop:
29  1009341   mac_num_tx: 1 seq: 28 src: 18 dest: 44
17  1009395   new_hop:
22  1009400   mac_num_tx: 1 seq: 28 src: 38 dest: 34
39  1009456   new_hop:
34  1009461   mac_num_tx: 1 seq: 28 src: 18 dest: 44
12  1009512   new_hop:
44  1009515   new_hop:
17  1009517   mac_num_tx: 1 seq: 28 src: 38 dest: 34
39  1009520   mac_num_tx: 1 seq: 28 src: 18 dest: 44
44  1009525   app_recv: seq: 28 hops: 6 sugg_etx: 0 actual_etx: 6 src: 18 dest: 44
7  1009609   new_hop:
12  1009614   mac_num_tx: 1 seq: 28 src: 38 dest: 34
1  1009623   new_hop:
7  1009628   mac_num_tx: 1 seq: 28 src: 38 dest: 34
1  1009632   routing_drop: tcp no route to off-link destination 34
40  1009750   rpl_dao: send
39  1009828   rpl_dao: send
34  1009963   rpl_dao: send
29  1010075   rpl_dao: send
32  1010119   HRPL: ============ (RPL ROUTING) ===========
32  1010123   app_send: seq: 28 to: 19 
24  1010153   rpl_dao: send
27  1010185   new_hop:
32  1010190   mac_num_tx: 1 seq: 28 src: 32 dest: 19
25  1010205   rpl_dio: send
22  1010260   new_hop:
27  1010265   mac_num_tx: 1 seq: 28 src: 32 dest: 19
17  1010396   new_hop:
22  1010400   mac_num_tx: 1 seq: 28 src: 32 dest: 19
12  1010512   new_hop:
17  1010518   mac_num_tx: 1 seq: 28 src: 32 dest: 19
7  1010610   new_hop:
12  1010614   mac_num_tx: 1 seq: 28 src: 32 dest: 19
23  1010640   rpl_dao: send
8  1010654   new_hop:
7  1010659   mac_num_tx: 1 seq: 28 src: 32 dest: 19
18  1010682   rpl_dao: send
23  1010776   rpl_dao: send
45  1010840   rpl_dio: send
50  1010926   #L 45 1
30  1011467   #L 25 1
8  1011756   mac_drop: csma drops due to multiple collisions
13  1011774   rpl_dao: send
8  1011906   rpl_dao: send
7  1011988   rpl_mem_over: memory overflow
18  1012433   rpl_dao: send
13  1012526   rpl_dao: send
8  1012658   rpl_dao: send
7  1012737   rpl_dao: send
1  1012753   rpl_mem_over: memory overflow
17  1014675   rpl_dio: send
30  1015124   rpl_dao: send
25  1015191   rpl_dao: send
24  1015278   rpl_dao: send
23  1015389   rpl_dao: send
18  1015431   rpl_dao: send
23  1015433   rpl_dio: send
46  1015444   rpl_dio: send
13  1015524   rpl_dao: send
8  1015658   rpl_dao: send
7  1015737   rpl_mem_over: memory overflow
18  1021402   HRPL: ============ (RPL ROUTING) ===========
18  1021405   app_send: seq: 29 to: 5 
13  1021525   new_hop:
18  1021529   mac_num_tx: 1 seq: 29 src: 18 dest: 5
8  1021657   new_hop:
13  1021661   mac_num_tx: 1 seq: 29 src: 18 dest: 5
7  1021736   new_hop:
8  1021740   mac_num_tx: 1 seq: 29 src: 18 dest: 5
1  1021749   new_hop:
7  1021754   mac_num_tx: 1 seq: 29 src: 18 dest: 5
2  1021844   new_hop:
1  1021849   mac_num_tx: 1 seq: 29 src: 18 dest: 5
3  1021968   new_hop:
2  1021973   mac_num_tx: 1 seq: 29 src: 18 dest: 5
4  1021997   new_hop:
3  1022001   mac_num_tx: 1 seq: 29 src: 18 dest: 5
5  1022098   new_hop:
4  1022102   mac_num_tx: 1 seq: 29 src: 18 dest: 5
5  1022107   app_recv: seq: 29 hops: 8 sugg_etx: 0 actual_etx: 8 src: 18 dest: 5
5  1022110   rpl_dio: send
46  1022346   HRPL: ============ (RPL ROUTING) ===========
46  1022350   app_send: seq: 29 to: 29 
41  1022397   new_hop:
46  1022402   mac_num_tx: 1 seq: 29 src: 46 dest: 29
36  1022525   new_hop:
41  1022529   mac_num_tx: 1 seq: 29 src: 46 dest: 29
31  1022618   new_hop:
36  1022623   mac_num_tx: 1 seq: 29 src: 46 dest: 29
26  1022685   new_hop:
31  1022690   mac_num_tx: 1 seq: 29 src: 46 dest: 29
21  1022775   new_hop:
28  1022779   HRPL: ============ (RPL ROUTING) ===========
26  1022779   mac_num_tx: 1 seq: 29 src: 46 dest: 29
28  1022783   app_send: seq: 29 to: 24 
23  1022887   new_hop:
16  1022887   new_hop:
28  1022891   mac_num_tx: 1 seq: 29 src: 28 dest: 24
21  1022893   mac_num_tx: 1 seq: 29 src: 46 dest: 29
24  1022900   new_hop:
23  1022905   mac_num_tx: 1 seq: 29 src: 28 dest: 24
24  1022910   app_recv: seq: 29 hops: 2 sugg_etx: 0 actual_etx: 2 src: 28 dest: 24
11  1022912   new_hop:
16  1022917   mac_num_tx: 1 seq: 29 src: 46 dest: 29
6  1023048   new_hop:
11  1023052   mac_num_tx: 1 seq: 29 src: 46 dest: 29
1  1023061   new_hop:
6  1023066   mac_num_tx: 1 seq: 29 src: 46 dest: 29
1  1023070   routing_drop: tcp no route to off-link destination 29
44  1023614   rpl_dao: send
39  1023706   rpl_dao: send
34  1023837   rpl_dao: send
38  1023872   rpl_dio: send
29  1023949   rpl_dao: send
43  1024025   #L 38 1
42  1024128   HRPL: ============ (RPL ROUTING) ===========
42  1024131   app_send: seq: 29 to: 14 
24  1024152   rpl_dao: send
37  1024209   new_hop:
42  1024213   mac_num_tx: 1 seq: 29 src: 42 dest: 14
32  1024283   new_hop:
37  1024288   mac_num_tx: 1 seq: 29 src: 42 dest: 14
27  1024308   new_hop:
32  1024313   mac_num_tx: 1 seq: 29 src: 42 dest: 14
43  1024331   rpl_dio: send
22  1024387   new_hop:
27  1024391   mac_num_tx: 1 seq: 29 src: 42 dest: 14
23  1024391   rpl_dao: send
17  1024522   new_hop:
22  1024527   mac_num_tx: 1 seq: 29 src: 42 dest: 14
12  1024639   new_hop:
17  1024644   mac_num_tx: 1 seq: 29 src: 42 dest: 14
7  1024733   new_hop:
12  1024737   mac_num_tx: 1 seq: 29 src: 42 dest: 14
8  1024781   new_hop:
7  1024785   mac_num_tx: 1 seq: 29 src: 42 dest: 14
13  1024901   new_hop:
8  1024906   mac_num_tx: 1 seq: 29 src: 42 dest: 14
14  1025021   new_hop:
13  1025026   mac_num_tx: 1 seq: 29 src: 42 dest: 14
14  1025031   app_recv: seq: 29 hops: 10 sugg_etx: 0 actual_etx: 10 src: 42 dest: 14
43  1025538   HRPL: ============ (RPL ROUTING) ===========
43  1025541   app_send: seq: 29 to: 25 
38  1025664   new_hop:
43  1025669   mac_num_tx: 1 seq: 29 src: 43 dest: 25
37  1025708   new_hop:
38  1025712   mac_num_tx: 1 seq: 29 src: 43 dest: 25
32  1025782   new_hop:
37  1025787   mac_num_tx: 1 seq: 29 src: 43 dest: 25
27  1025807   new_hop:
32  1025812   mac_num_tx: 1 seq: 29 src: 43 dest: 25
22  1025886   new_hop:
27  1025890   mac_num_tx: 1 seq: 29 src: 43 dest: 25
17  1026021   new_hop:
22  1026026   mac_num_tx: 1 seq: 29 src: 43 dest: 25
12  1026138   new_hop:
17  1026143   mac_num_tx: 1 seq: 29 src: 43 dest: 25
7  1026235   new_hop:
12  1026240   mac_num_tx: 1 seq: 29 src: 43 dest: 25
8  1026280   new_hop:
7  1026284   mac_num_tx: 1 seq: 29 src: 43 dest: 25
18  1026308   rpl_dao: send
13  1026604   HRPL: ============ (RPL ROUTING) ===========
13  1026607   app_send: seq: 29 to: 44 
31  1026949   HRPL: ============ (RPL ROUTING) ===========
31  1026952   app_send: seq: 29 to: 14 
26  1027060   new_hop:
31  1027065   mac_num_tx: 1 seq: 29 src: 31 dest: 14
21  1027150   new_hop:
26  1027154   mac_num_tx: 1 seq: 29 src: 31 dest: 14
16  1027262   new_hop:
21  1027267   mac_num_tx: 1 seq: 29 src: 31 dest: 14
11  1027287   new_hop:
16  1027292   mac_num_tx: 1 seq: 29 src: 31 dest: 14
8  1027381   mac_drop: csma drops due to multiple collisions
13  1027401   rpl_dao: send
6  1027423   new_hop:
11  1027427   mac_num_tx: 1 seq: 29 src: 31 dest: 14
1  1027436   new_hop:
6  1027441   mac_num_tx: 1 seq: 29 src: 31 dest: 14
18  1028306   new_hop:
13  1028311   mac_num_tx: 1 seq: 29 src: 13 dest: 44
7  1028360   new_hop:
1  1028364   mac_num_tx: 7 seq: 29 src: 31 dest: 14
23  1028388   new_hop:
18  1028393   mac_num_tx: 1 seq: 29 src: 13 dest: 44
8  1028407   new_hop:
7  1028412   mac_num_tx: 1 seq: 29 src: 31 dest: 14
46  1028499   rpl_dio: send
13  1028524   new_hop:
24  1028527   new_hop:
8  1028529   mac_num_tx: 1 seq: 29 src: 31 dest: 14
23  1028532   mac_num_tx: 1 seq: 29 src: 13 dest: 44
29  1028575   new_hop:
24  1028580   mac_num_tx: 1 seq: 29 src: 13 dest: 44
14  1028648   new_hop:
13  1028652   mac_num_tx: 1 seq: 29 src: 31 dest: 14
14  1028658   app_recv: seq: 29 hops: 10 sugg_etx: 0 actual_etx: 10 src: 31 dest: 14
34  1028710   new_hop:
29  1028715   mac_num_tx: 1 seq: 29 src: 13 dest: 44
10  1028783   rpl_dio: send
16  1028827   HRPL: ============ (RPL ROUTING) ===========
16  1028831   app_send: seq: 29 to: 4 
39  1028831   new_hop:
34  1028835   mac_num_tx: 1 seq: 29 src: 13 dest: 44
44  1028890   new_hop:
39  1028894   mac_num_tx: 1 seq: 29 src: 13 dest: 44
44  1028900   app_recv: seq: 29 hops: 7 sugg_etx: 0 actual_etx: 7 src: 13 dest: 44
8  1028908   rpl_dao: send
11  1028912   new_hop:
16  1028916   mac_num_tx: 1 seq: 29 src: 16 dest: 4
12  1028998   HRPL: ============ (RPL ROUTING) ===========
12  1029002   app_send: seq: 29 to: 39 
6  1029047   new_hop:
11  1029052   mac_num_tx: 1 seq: 29 src: 16 dest: 4
1  1029187   new_hop:
6  1029191   mac_num_tx: 1 seq: 29 src: 16 dest: 4
7  1029239   rpl_mem_over: memory overflow
2  1029469   new_hop:
1  1029473   mac_num_tx: 1 seq: 29 src: 16 dest: 4
3  1029596   new_hop:
2  1029601   mac_num_tx: 1 seq: 29 src: 16 dest: 4
4  1029621   new_hop:
3  1029626   mac_num_tx: 1 seq: 29 src: 16 dest: 4
4  1029631   app_recv: seq: 29 hops: 6 sugg_etx: 0 actual_etx: 6 src: 16 dest: 4
7  1029736   new_hop:
12  1029740   mac_num_tx: 2 seq: 29 src: 12 dest: 39
1  1029757   new_hop:
7  1029762   mac_num_tx: 1 seq: 29 src: 12 dest: 39
1  1029766   routing_drop: tcp no route to off-link destination 39
26  1029871   rpl_dio: send
37  1029963   rpl_dio: send
42  1030092   #L 37 1
41  1030730   rpl_dao: send
36  1030899   rpl_dao: send
31  1030994   rpl_dao: send
26  1031061   rpl_dao: send
13  1031115   rpl_dio: send
14  1031149   #L 13 1
18  1031185   #L 13 1
21  1031275   rpl_dao: send
16  1031390   rpl_dao: send
11  1031411   rpl_dao: send
6  1031673   rpl_dao: send
1  1031689   rpl_mem_over: memory overflow
7  1032445   rpl_dio: send
27  1032654   HRPL: ============ (RPL ROUTING) ===========
27  1032657   app_send: seq: 29 to: 44 
22  1032762   new_hop:
27  1032766   mac_num_tx: 1 seq: 29 src: 27 dest: 44
17  1032897   new_hop:
22  1032902   mac_num_tx: 1 seq: 29 src: 27 dest: 44
12  1033014   new_hop:
17  1033019   mac_num_tx: 1 seq: 29 src: 27 dest: 44
7  1033111   new_hop:
12  1033116   mac_num_tx: 1 seq: 29 src: 27 dest: 44
1  1033125   new_hop:
7  1033130   mac_num_tx: 1 seq: 29 src: 27 dest: 44
1  1033134   routing_drop: tcp no route to off-link destination 44
18  1033335   rpl_dio: send
22  1034809   HRPL: ============ (RPL ROUTING) ===========
22  1034812   app_send: seq: 29 to: 45 
35  1034894   rpl_dio: send
17  1034897   new_hop:
22  1034902   mac_num_tx: 1 seq: 29 src: 22 dest: 45
12  1035014   new_hop:
17  1035019   mac_num_tx: 1 seq: 29 src: 22 dest: 45
7  1035108   new_hop:
12  1035112   mac_num_tx: 1 seq: 29 src: 22 dest: 45
1  1035121   new_hop:
7  1035126   mac_num_tx: 1 seq: 29 src: 22 dest: 45
1  1035130   routing_drop: tcp no route to off-link destination 45
33  1035552   HRPL: ============ (RPL ROUTING) ===========
33  1035556   app_send: seq: 29 to: 14 
28  1035675   new_hop:
33  1035679   mac_num_tx: 1 seq: 29 src: 33 dest: 14
23  1035764   new_hop:
28  1035769   mac_num_tx: 1 seq: 29 src: 33 dest: 14
18  1035805   new_hop:
23  1035810   mac_num_tx: 1 seq: 29 src: 33 dest: 14
13  1035899   new_hop:
18  1035904   mac_num_tx: 1 seq: 29 src: 33 dest: 14
18  1035906   rpl_dio: send
14  1036023   new_hop:
13  1036028   mac_num_tx: 1 seq: 29 src: 33 dest: 14
14  1036033   app_recv: seq: 29 hops: 5 sugg_etx: 0 actual_etx: 5 src: 33 dest: 14
14  1036167   rpl_dao: send
23  1036270   #L 18 1
13  1036400   rpl_dao: send
18  1036515   rpl_dao: send
8  1036532   rpl_dao: send
7  1036610   rpl_dao: send
13  1036650   rpl_dao: send
47  1036714   rpl_dio: send
8  1036782   rpl_dao: send
7  1036861   rpl_dao: send
38  1036884   HRPL: ============ (RPL ROUTING) ===========
38  1036888   app_send: seq: 29 to: 14 
37  1037082   new_hop:
38  1037087   mac_num_tx: 2 seq: 29 src: 38 dest: 14
32  1037157   new_hop:
37  1037161   mac_num_tx: 1 seq: 29 src: 38 dest: 14
27  1037185   new_hop:
32  1037190   mac_num_tx: 1 seq: 29 src: 38 dest: 14
22  1037204   rpl_dio: send
22  1037260   new_hop:
27  1037265   mac_num_tx: 1 seq: 29 src: 38 dest: 14
17  1037396   new_hop:
22  1037400   mac_num_tx: 1 seq: 29 src: 38 dest: 14
12  1037512   new_hop:
17  1037518   mac_num_tx: 1 seq: 29 src: 38 dest: 14
7  1037610   new_hop:
12  1037614   mac_num_tx: 1 seq: 29 src: 38 dest: 14
8  1037654   new_hop:
7  1037659   mac_num_tx: 1 seq: 29 src: 38 dest: 14
36  1037728   HRPL: ============ (RPL ROUTING) ===========
49  1037728   rpl_dio: send
36  1037731   app_send: seq: 29 to: 44 
47  1037741   HRPL: ============ (RPL ROUTING) ===========
47  1037744   app_send: seq: 29 to: 14 
13  1037774   new_hop:
8  1037780   mac_num_tx: 1 seq: 29 src: 38 dest: 14
31  1037869   new_hop:
36  1037874   mac_num_tx: 1 seq: 29 src: 36 dest: 44
14  1037898   new_hop:
13  1037903   mac_num_tx: 1 seq: 29 src: 38 dest: 14
14  1037908   app_recv: seq: 29 hops: 10 sugg_etx: 0 actual_etx: 10 src: 38 dest: 14
26  1037936   new_hop:
31  1037941   mac_num_tx: 1 seq: 29 src: 36 dest: 44
42  1037961   new_hop:
47  1037966   mac_num_tx: 2 seq: 29 src: 47 dest: 14
21  1038026   new_hop:
26  1038030   mac_num_tx: 1 seq: 29 src: 36 dest: 44
26  1038037   HRPL: ============ (RPL ROUTING) ===========
26  1038041   app_send: seq: 29 to: 14 
15  1038052   rpl_dio: send
37  1038081   new_hop:
42  1038086   mac_num_tx: 1 seq: 29 src: 47 dest: 14
20  1038103   #L 15 1
16  1038138   new_hop:
21  1038144   mac_num_tx: 1 seq: 29 src: 36 dest: 44
32  1038156   new_hop:
11  1038159   new_hop:
37  1038160   mac_num_tx: 1 seq: 29 src: 47 dest: 14
16  1038164   mac_num_tx: 1 seq: 29 src: 36 dest: 44
27  1038184   new_hop:
32  1038189   mac_num_tx: 1 seq: 29 src: 47 dest: 14
6  1038299   new_hop:
11  1038303   mac_num_tx: 1 seq: 29 src: 36 dest: 44
1  1038312   new_hop:
6  1038317   mac_num_tx: 1 seq: 29 src: 36 dest: 44
1  1038321   routing_drop: tcp no route to off-link destination 44
21  1038398   new_hop:
26  1038403   mac_num_tx: 1 seq: 29 src: 26 dest: 14
16  1038515   new_hop:
21  1038520   mac_num_tx: 1 seq: 29 src: 26 dest: 14
11  1038536   new_hop:
16  1038541   mac_num_tx: 1 seq: 29 src: 26 dest: 14
22  1038636   new_hop:
27  1038640   mac_num_tx: 1 seq: 29 src: 47 dest: 14
6  1038671   new_hop:
11  1038676   mac_num_tx: 1 seq: 29 src: 26 dest: 14
1  1038685   new_hop:
11  1038685   HRPL: ============ (RPL ROUTING) ===========
11  1038689   app_send: seq: 29 to: 49 
6  1038690   mac_num_tx: 1 seq: 29 src: 26 dest: 14
7  1038734   new_hop:
1  1038738   mac_num_tx: 1 seq: 29 src: 26 dest: 14
17  1038771   new_hop:
22  1038776   mac_num_tx: 1 seq: 29 src: 47 dest: 14
18  1038780   rpl_dio: send
8  1038782   new_hop:
7  1038786   mac_num_tx: 1 seq: 29 src: 26 dest: 14
29  1038846   rpl_dio: send
21  1039307   HRPL: ============ (RPL ROUTING) ===========
21  1039310   app_send: seq: 29 to: 24 
32  1039354   HRPL: ============ (RPL ROUTING) ===========
32  1039357   app_send: seq: 29 to: 10 
27  1039435   new_hop:
32  1039440   mac_num_tx: 1 seq: 29 src: 32 dest: 10
48  1039509   HRPL: ============ (RPL ROUTING) ===========
48  1039513   app_send: seq: 29 to: 34 
23  1039550   rpl_dao: send
47  1039567   new_hop:
48  1039572   mac_num_tx: 1 seq: 29 src: 48 dest: 34
42  1039588   new_hop:
47  1039593   mac_num_tx: 1 seq: 29 src: 48 dest: 34
23  1039647   HRPL: ============ (RPL ROUTING) ===========
23  1039651   app_send: seq: 29 to: 24 
37  1039709   new_hop:
42  1039713   mac_num_tx: 1 seq: 29 src: 48 dest: 34
17  1039873   mac_drop: csma drops due to multiple collisions
8  1039883   mac_drop: csma drops due to multiple collisions
22  1039885   new_hop:
27  1039890   mac_num_tx: 4 seq: 29 src: 32 dest: 10
32  1039908   new_hop:
37  1039913   mac_num_tx: 2 seq: 29 src: 48 dest: 34
6  1039921   new_hop:
11  1039925   mac_num_tx: 1 seq: 29 src: 11 dest: 49
1  1039934   new_hop:
6  1039939   mac_num_tx: 1 seq: 29 src: 11 dest: 49
1  1039943   routing_drop: tcp no route to off-link destination 49
17  1040021   new_hop:
22  1040025   mac_num_tx: 1 seq: 29 src: 32 dest: 10
37  1040076   HRPL: ============ (RPL ROUTING) ===========
37  1040080   app_send: seq: 29 to: 34 
12  1040138   new_hop:
17  1040143   mac_num_tx: 1 seq: 29 src: 32 dest: 10
27  1040184   new_hop:
32  1040189   mac_num_tx: 2 seq: 29 src: 48 dest: 34
7  1040235   new_hop:
12  1040240   mac_num_tx: 1 seq: 29 src: 32 dest: 10
22  1040259   new_hop:
27  1040263   mac_num_tx: 1 seq: 29 src: 48 dest: 34
17  1040265   HRPL: ============ (RPL ROUTING) ===========
17  1040268   app_send: seq: 29 to: 4 
8  1040283   new_hop:
7  1040288   mac_num_tx: 1 seq: 29 src: 32 dest: 10
9  1040342   new_hop:
8  1040347   mac_num_tx: 1 seq: 29 src: 32 dest: 10
17  1040394   new_hop:
22  1040399   mac_num_tx: 1 seq: 29 src: 48 dest: 34
10  1040428   new_hop:
9  1040433   mac_num_tx: 1 seq: 29 src: 32 dest: 10
10  1040438   app_recv: seq: 29 hops: 8 sugg_etx: 0 actual_etx: 8 src: 32 dest: 10
41  1040460   HRPL: ============ (RPL ROUTING) ===========
41  1040464   app_send: seq: 29 to: 19 
32  1040531   new_hop:
37  1040536   mac_num_tx: 1 seq: 29 src: 37 dest: 34
24  1040650   new_hop:
23  1040654   mac_num_tx: 1 seq: 29 src: 23 dest: 24
24  1040660   app_recv: seq: 29 hops: 1 sugg_etx: 0 actual_etx: 1 src: 23 dest: 24
24  1040662   rpl_dio: send
27  1040685   new_hop:
32  1040690   mac_num_tx: 2 seq: 29 src: 37 dest: 34
22  1040760   new_hop:
27  1040764   mac_num_tx: 1 seq: 29 src: 37 dest: 34
36  1040775   new_hop:
41  1040780   mac_num_tx: 2 seq: 29 src: 41 dest: 19
31  1040868   new_hop:
36  1040873   mac_num_tx: 1 seq: 29 src: 41 dest: 19
40  1040884   rpl_dio: send
17  1040898   new_hop:
22  1040902   mac_num_tx: 1 seq: 29 src: 37 dest: 34
26  1040935   new_hop:
31  1040940   mac_num_tx: 1 seq: 29 src: 41 dest: 19
21  1041025   new_hop:
26  1041030   mac_num_tx: 1 seq: 29 src: 41 dest: 19
18  1041079   #L 13 0
18  1041081   #L 17 1
18  1041082   parent_switch
18  1041084   rpl_dao: send
13  1041149   rpl_dao: send
8  1041283   rpl_dao: send
18  1041308   rpl_dao: send
7  1041361   rpl_dao: send
17  1041395   #L 18 1;blue
17  1041397   rpl_dao: send
12  1041764   new_hop:
17  1041769   mac_num_tx: 1 seq: 29 src: 17 dest: 4
7  1041861   new_hop:
12  1041866   mac_num_tx: 1 seq: 29 src: 17 dest: 4
1  1041875   new_hop:
7  1041880   mac_num_tx: 1 seq: 29 src: 17 dest: 4
2  1041970   new_hop:
1  1041974   mac_num_tx: 1 seq: 29 src: 17 dest: 4
3  1042094   new_hop:
2  1042098   mac_num_tx: 1 seq: 29 src: 17 dest: 4
4  1042122   new_hop:
3  1042127   mac_num_tx: 1 seq: 29 src: 17 dest: 4
4  1042132   app_recv: seq: 29 hops: 6 sugg_etx: 0 actual_etx: 6 src: 17 dest: 4
12  1042138   new_hop:
17  1042144   mac_num_tx: 2 seq: 29 src: 48 dest: 34
7  1042236   new_hop:
12  1042241   mac_num_tx: 1 seq: 29 src: 48 dest: 34
1  1042250   new_hop:
7  1042255   mac_num_tx: 1 seq: 29 src: 48 dest: 34
1  1042258   routing_drop: tcp no route to off-link destination 34
16  1042262   new_hop:
21  1042268   mac_num_tx: 2 seq: 29 src: 21 dest: 24
11  1042287   new_hop:
16  1042292   mac_num_tx: 1 seq: 29 src: 21 dest: 24
6  1042423   new_hop:
11  1042428   mac_num_tx: 1 seq: 29 src: 21 dest: 24
1  1042436   new_hop:
6  1042441   mac_num_tx: 1 seq: 29 src: 21 dest: 24
1  1042445   routing_drop: tcp no route to off-link destination 24
16  1042638   new_hop:
21  1042643   mac_num_tx: 2 seq: 29 src: 41 dest: 19
11  1042659   new_hop:
16  1042663   mac_num_tx: 1 seq: 29 src: 41 dest: 19
6  1042798   new_hop:
11  1042803   mac_num_tx: 1 seq: 29 src: 41 dest: 19
1  1042811   new_hop:
6  1042816   mac_num_tx: 1 seq: 29 src: 41 dest: 19
7  1042861   new_hop:
1  1042865   mac_num_tx: 1 seq: 29 src: 41 dest: 19
8  1042905   new_hop:
7  1042909   mac_num_tx: 1 seq: 29 src: 41 dest: 19
38  1043052   rpl_dio: send
14  1043300   rpl_dio: send
9  1043739   rpl_dao: send
17  1043976   mac_drop: csma drops due to multiple collisions
8  1044007   mac_drop: csma drops due to multiple collisions
12  1044012   #L 17 1;blue
12  1044014   rpl_dao: send
15  1044021   #L 14 1
7  1044112   #L 12 1;blue
7  1044114   rpl_dao: send
1  1044130   rpl_mem_over: memory overflow
19  1044144   #L 14 1
18  1044921   rpl_dio: send
23  1045017   #L 18 1
18  1045522   rpl_dao: send
38  1045615   rpl_dao: send
37  1045707   rpl_dao: send
32  1045782   rpl_dao: send
27  1045810   rpl_dao: send
22  1045885   rpl_dao: send
14  1045965   rpl_dio: send
15  1047224   rpl_dao: send
14  1047272   rpl_dao: send
13  1047401   rpl_dao: send
8  1047658   rpl_dao: send
7  1047736   rpl_dao: send
23  1047987   rpl_dao: send
18  1048057   rpl_dao: send
17  1048146   rpl_dao: send
12  1048264   rpl_dao: send
7  1048359   rpl_dao: send
1  1048375   rpl_mem_over: memory overflow
19  1049315   rpl_dao: send
14  1049397   rpl_dao: send
13  1049523   rpl_dao: send
8  1049657   rpl_dao: send
7  1049736   rpl_dao: send
23  1051440   rpl_dio: send
28  1051462   rpl_dao: send
13  1051463   HRPL: ============ (RPL ROUTING) ===========
13  1051467   app_send: seq: 30 to: 44 
18  1051556   new_hop:
13  1051560   mac_num_tx: 1 seq: 30 src: 13 dest: 44
23  1051638   new_hop:
18  1051642   mac_num_tx: 1 seq: 30 src: 13 dest: 44
24  1051777   new_hop:
23  1051782   mac_num_tx: 1 seq: 30 src: 13 dest: 44
29  1051825   new_hop:
24  1051829   mac_num_tx: 1 seq: 30 src: 13 dest: 44
34  1051960   new_hop:
29  1051965   mac_num_tx: 1 seq: 30 src: 13 dest: 44
39  1052080   new_hop:
34  1052085   mac_num_tx: 1 seq: 30 src: 13 dest: 44
44  1052139   new_hop:
39  1052144   mac_num_tx: 1 seq: 30 src: 13 dest: 44
44  1052149   app_recv: seq: 30 hops: 7 sugg_etx: 0 actual_etx: 7 src: 13 dest: 44
18  1052186   rpl_dio: send
33  1052248   HRPL: ============ (RPL ROUTING) ===========
33  1052251   app_send: seq: 30 to: 14 
23  1052389   rpl_dao: send
18  1052431   rpl_dao: send
17  1052520   #L 18 1;blue
17  1052522   rpl_dao: send
9  1052575   rpl_dio: send
31  1052577   rpl_dao: send
12  1052637   #L 17 1;blue
12  1052639   rpl_dao: send
26  1052686   rpl_dao: send
7  1052738   #L 12 1;blue
7  1052740   rpl_dao: send
1  1052756   rpl_mem_over: memory overflow
21  1052776   rpl_dao: send
28  1052801   new_hop:
33  1052805   mac_num_tx: 1 seq: 30 src: 33 dest: 14
23  1052887   new_hop:
16  1052888   rpl_dao: send
28  1052891   mac_num_tx: 1 seq: 30 src: 33 dest: 14
11  1052909   rpl_dao: send
18  1052931   new_hop:
23  1052936   mac_num_tx: 1 seq: 30 src: 33 dest: 14
6  1053047   rpl_dao: send
1  1053062   rpl_mem_over: memory overflow
17  1053146   new_hop:
18  1053151   mac_num_tx: 2 seq: 30 src: 33 dest: 14
12  1053263   new_hop:
17  1053269   mac_num_tx: 1 seq: 30 src: 33 dest: 14
7  1053361   new_hop:
12  1053365   mac_num_tx: 1 seq: 30 src: 33 dest: 14
8  1053405   new_hop:
7  1053410   mac_num_tx: 1 seq: 30 src: 33 dest: 14
13  1053525   new_hop:
8  1053530   mac_num_tx: 1 seq: 30 src: 33 dest: 14
38  1053615   rpl_dio: send
14  1053646   new_hop:
13  1053650   mac_num_tx: 1 seq: 30 src: 33 dest: 14
14  1053655   app_recv: seq: 30 hops: 9 sugg_etx: 0 actual_etx: 9 src: 33 dest: 14
36  1054150   HRPL: ============ (RPL ROUTING) ===========
36  1054153   app_send: seq: 30 to: 14 
31  1054246   new_hop:
36  1054250   mac_num_tx: 1 seq: 30 src: 36 dest: 14
26  1054309   new_hop:
31  1054313   mac_num_tx: 1 seq: 30 src: 36 dest: 14
21  1054398   new_hop:
26  1054403   mac_num_tx: 1 seq: 30 src: 36 dest: 14
15  1054413   rpl_dio: send
16  1054515   new_hop:
21  1054520   mac_num_tx: 1 seq: 30 src: 36 dest: 14
11  1054536   new_hop:
16  1054541   mac_num_tx: 1 seq: 30 src: 36 dest: 14
48  1054619   HRPL: ============ (RPL ROUTING) ===========
48  1054622   app_send: seq: 30 to: 49 
6  1054671   new_hop:
11  1054676   mac_num_tx: 1 seq: 30 src: 36 dest: 14
1  1054685   new_hop:
6  1054690   mac_num_tx: 1 seq: 30 src: 36 dest: 14
47  1054692   new_hop:
48  1054697   mac_num_tx: 1 seq: 30 src: 48 dest: 49
42  1054713   new_hop:
47  1054717   mac_num_tx: 1 seq: 30 src: 48 dest: 49
7  1054734   new_hop:
1  1054738   mac_num_tx: 1 seq: 30 src: 36 dest: 14
